Name,Description,Lat,Lon
M 4.8 New Britain Region,2012 04 27,-5.367,152.075
M 4.7 Guam Region,2012 04 27,12.337,144.145
M 4.7 Vancouver Island,2012 04 27,50.486,-130.108
M 4.7 Maule,2012 04 27,-35.082,-71.772
M 4.7 Libertador O'higgins,2012 04 27,-34.722,-71.721
M 4.6 Luzon,2012 04 27,18.545,121.062
M 4.6 Vanuatu,2012 04 27,-14.494,166.954
M 4.5 Hindu Kush Region,2012 04 27,36.414,71.183
M 4.5 Off East Coast Of Honshu,2012 04 27,39.419,143.261
M 4.5 Off W Coast Of Northern Sumatra,2012 04 27,0.694,92.457
M 4.5 Vancouver Island,2012 04 27,50.42,-130.19
M 4.4 Tajikistan,2012 04 27,38.798,69.823
M 4.4 Taiwan,2012 04 27,23.75,121.87
M 4.3 Near N Coast Of New Guinea,2012 04 27,-4.804,145.037
M 4.3 South Of Java,2012 04 27,-9.183,107.315
M 4.3 Vancouver Island,2012 04 27,50.46,-130.19
M 4.2 Off W Coast Of Northern Sumatra,2012 04 27,2.003,90.681
M 4.2 Kuril Islands,2012 04 27,45.012,147.148
M 4.2 Jujuy,2012 04 27,-23.899,-66.677
M 4.2 Vancouver Island,2012 04 27,50.465,-130.084
M 4.2 Off W Coast Of Northern Sumatra,2012 04 27,0.133,92.165
M 4.1 Volcano Islands,2012 04 27,22.055,145.738
M 4.1 Southwestern Siberia,2012 04 27,51.797,96.122
M 4.1 Northern Xinjiang,2012 04 27,43.711,87.63
M 4.1 Offshore Chiapas,2012 04 27,15.056,-92.918
M 4 Mid-indian Ridge,2012 04 27,-35.358,78.688
M 4 Oaxaca,2012 04 27,17.211,-94.87
M 4 Offshore Oaxaca,2012 04 27,15.524,-97.072
M 4 Mindanao,2012 04 27,9.435,126.459
M 4 Cochabamba,2012 04 27,-17.218,-66.098
M 4 Off W Coast Of Northern Sumatra,2012 04 27,0.577,92.468
M 4 Guerrero,2012 04 27,18.105,-99.863
M 3.8 Offshore Northern California,2012 04 27,40.382,-125.011
M 3.4 Southern Alaska,2012 04 27,59.787,-153.168
M 3.4 Kenai Peninsula,2012 04 27,59.14,-151.863
M 3.2 Fox Islands,2012 04 27,51.459,-171.215
M 3.1 Virgin Islands Region,2012 04 27,18.667,-64.609
M 2.9 Central Alaska,2012 04 27,62.73,-149.366
M 2.9 Central Alaska,2012 04 27,63.039,-150.447
M 2.9 Fox Islands,2012 04 27,52.716,-168.161
M 2.8 Andreanof Islands,2012 04 27,51.835,-178.616
M 2.8 Fox Islands,2012 04 27,52.693,-169.931
M 2.8 Dominican Republic Region,2012 04 27,18.341,-67.994
M 2.8 Puerto Rico,2012 04 27,18.107,-66.08
M 2.7 South Of Alaska,2012 04 27,52.326,-164.525
M 2.7 Andreanof Islands,2012 04 27,51.597,-176.67
M 2.6 Western Montana,2012 04 27,46.977,-112.003
M 2.5 Andreanof Islands,2012 04 27,50.892,-176.297
M 6.6 Tonga,2012 04 28,-18.685,-174.705
M 5.6 New Britain Region,2012 04 28,-5.329,152.11
M 5 Kep. Mentawai Region,2012 04 28,-3.338,100.439
M 5 Southwest Indian Ridge,2012 04 28,-40.999,43.501
M 4.9 New Britain Region,2012 04 28,-5.298,152.063
M 4.7 Eastern Turkey,2012 04 28,38.493,40.743
M 4.6 Off W Coast Of Northern Sumatra,2012 04 28,3.536,92.721
M 4.5 Vancouver Island,2012 04 28,50.627,-129.79
M 4.5 Timor Region,2012 04 28,-10.037,124.497
M 4.3 North Of Honduras,2012 04 28,17.572,-83.739
M 4.3 Java,2012 04 28,-7.085,106.638
M 4.3 Salta,2012 04 28,-24.146,-66.714
M 4.3 Greenland Sea,2012 04 28,73.029,6.125
M 4.2 South Of Fiji Islands,2012 04 28,-26.678,-177.237
M 4.2 Iran-iraq Border Region,2012 04 28,32.434,46.915
M 4.2 Guatemala,2012 04 28,15.701,-89.345
M 4.2 Off W Coast Of Northern Sumatra,2012 04 28,1.178,95.523
M 4.2 Queen Charlotte Islands Region,2012 04 28,54.102,-133.803
M 4.2 Baja California,2012 04 28,32.211,-115.298
M 4.2 Vanuatu,2012 04 28,-18.922,168.821
M 4.2 Southeast Of Loyalty Islands,2012 04 28,-21.028,170.362
M 4.1 East Of Kuril Islands,2012 04 28,46.747,155.619
M 4.1 Northern Sumatra,2012 04 28,4.484,96.496
M 4.1 Molucca Sea,2012 04 28,-0.203,125.186
M 4.1 Offshore Valparaiso,2012 04 28,-32.653,-71.829
M 4 Off East Coast Of Honshu,2012 04 28,37.11,142.611
M 3.8 Southern California,2012 04 28,34.243,-117.426
M 3.3 Fox Islands,2012 04 28,53.372,-165.616
M 3.3 Andreanof Islands,2012 04 28,51.983,-174.713
M 3.2 Andreanof Islands,2012 04 28,51.985,-173.607
M 3.2 Gulf Of Alaska,2012 04 28,56.106,-147.45
M 3.1 Oklahoma,2012 04 28,35.534,-96.748
M 3 Andreanof Islands,2012 04 28,51.851,-172.739
M 3 Puerto Rico Region,2012 04 28,18.908,-67.197
M 2.8 Dominican Republic Region,2012 04 28,18.915,-67.795
M 2.8 Northern California,2012 04 28,38.796,-122.773
M 2.7 Alaska Peninsula,2012 04 28,54.691,-161.5
M 2.7 Alaska Peninsula,2012 04 28,54.401,-161.022
M 2.7 Alaska Peninsula,2012 04 28,54.454,-161.515
M 2.6 Andreanof Islands,2012 04 28,52.125,-174.471
M 2.5 Alaska Peninsula,2012 04 28,54.264,-162.281
M 2.5 Fox Islands,2012 04 28,53.452,-165.913
M 2.4 Southern California,2012 04 28,33.664,-116.763
M 2.4 Central California,2012 04 28,36.182,-120.3
M 2.2 Washington,2012 04 28,48.291,-121.69
M 5.8 Near East Coast Of Honshu,2012 04 29,35.595,140.349
M 5.7 Guerrero,2012 04 29,16.519,-98.497
M 5.7 Off W Coast Of Northern Sumatra,2012 04 29,2.704,94.509
M 5.6 Near East Coast Of Honshu,2012 04 29,39.745,142.037
M 5.2 Papua,2012 04 29,-3.059,136.109
M 4.9 Off W Coast Of Northern Sumatra,2012 04 29,1.911,93.73
M 4.9 Volcano Islands,2012 04 29,25.534,142.653
M 4.8 Off W Coast Of Northern Sumatra,2012 04 29,1.914,92.409
M 4.8 Southeast Of Easter Island,2012 04 29,-36.54,-99.219
M 4.8 Kermadec Islands,2012 04 29,-30.591,-177.474
M 4.7 Near Coast Of Ecuador,2012 04 29,-2.318,-79.656
M 4.7 North Indian Ocean,2012 04 29,2.222,89.785
M 4.6 Mindanao,2012 04 29,9.27,126.562
M 4.6 Offshore Oaxaca,2012 04 29,15.89,-98.63
M 4.6 North Indian Ocean,2012 04 29,1.2,91.442
M 4.6 North Of Svalbard,2012 04 29,83.974,-0.285
M 4.6 North Indian Ocean,2012 04 29,1.641,89.41
M 4.6 Near East Coast Of Honshu,2012 04 29,36.905,141.016
M 4.6 South Of Fiji Islands,2012 04 29,-23.686,-177.58
M 4.6 North Of Svalbard,2012 04 29,84.006,0.175
M 4.6 Off East Coast Of Honshu,2012 04 29,39.931,143.596
M 4.5 Papua,2012 04 29,-3.024,136.07
M 4.4 Off Coast Of Oaxaca,2012 04 29,14.85,-95.08
M 4.4 Near East Coast Of Honshu,2012 04 29,37.006,141.345
M 4.4 South Of Tonga,2012 04 29,-24.504,-175.661
M 4.4 Babuyan Isl Region,2012 04 29,19.654,121.537
M 4.4 North Of Svalbard,2012 04 29,83.998,-1.297
M 4.4 Southern Iran,2012 04 29,28.811,57.421
M 4.4 Carlsberg Ridge,2012 04 29,-2.604,68.082
M 4.4 South Island Of New Zealand,2012 04 29,-44.478,168.568
M 4.4 Fox Islands,2012 04 29,52.275,-171.809
M 4.3 Sichuan-gansu Border Reg,2012 04 29,32.672,104.951
M 4.3 New Britain Region,2012 04 29,-5.36,152.12
M 4.3 Central Peru,2012 04 29,-10.75,-76.21
M 4.3 New Britain Region,2012 04 29,-5.619,148.417
M 4.3 New Britain Region,2012 04 29,-5.49,152.133
M 4.2 Southeast Of Ryukyu Islands,2012 04 29,28.297,131.966
M 4.2 North Of Honduras,2012 04 29,16.96,-85.206
M 4.2 Taiwan Region,2012 04 29,23.718,122.11
M 4.1 Northern Mid-atlantic Ridge,2012 04 29,33.967,-38.111
M 4.1 Offshore Oaxaca,2012 04 29,16.141,-98.61
M 4 Central Peru,2012 04 29,-11.62,-73.281
M 4 Southwestern Siberia,2012 04 29,51.702,96.072
M 4 Tarapaca,2012 04 29,-20.305,-69.164
M 3.8 Vancouver Island,2012 04 29,50.367,-130.231
M 3.8 North Island Of New Zealand,2012 04 29,-38.584,177.858
M 3.3 Puerto Rico Region,2012 04 29,19.427,-66.35
M 3.3 Central Alaska,2012 04 29,62.079,-149.993
M 3.3 Southern Alaska,2012 04 29,60.12,-152.669
M 3.1 Puerto Rico Region,2012 04 29,19.621,-66.419
M 2.8 Southern California,2012 04 29,33.459,-116.458
M 2.7 Puerto Rico,2012 04 29,18.173,-67.013
M 2.7 San Francisco Bay Area,2012 04 29,37.54,-121.922
M 2.7 Island Of Hawaii,2012 04 29,19.289,-155.486
M 2.6 Southern California,2012 04 29,33.858,-116.154
M 2.5 Alaska Peninsula,2012 04 29,55.909,-160.979
M 5.7 North Indian Ocean,2012 04 30,1.759,89.575
M 5.6 Offshore Coquimbo,2012 04 30,-29.838,-71.494
M 5.5 Banda Sea,2012 04 30,-5.689,128.511
M 5.2 Andaman Islands,2012 04 30,14.399,93.366
M 5 South Of Java,2012 04 30,-8.354,105.422
M 5 Kepulauan Talaud,2012 04 30,3.712,127.507
M 5 Kermadec Islands Region,2012 04 30,-30.038,-176.231
M 5 Off W Coast Of Northern Sumatra,2012 04 30,3.314,92.962
M 4.9 Tonga,2012 04 30,-20.958,-175.734
M 4.9 Tonga Region,2012 04 30,-23.89,-175.856
M 4.8 Off East Coast Of Honshu,2012 04 30,37.965,143.914
M 4.6 Near East Coast Of Honshu,2012 04 30,37.068,141.358
M 4.6 Kepulauan Barat Daya,2012 04 30,-7.589,127.47
M 4.6 Antofagasta,2012 04 30,-23.121,-70.414
M 4.6 Off East Coast Of Honshu,2012 04 30,36.748,142.148
M 4.5 Off East Coast Of Honshu,2012 04 30,39.738,143.436
M 4.5 North Of Svalbard,2012 04 30,84.142,0.4
M 4.5 Ecuador,2012 04 30,-1.975,-77.324
M 4.5 Loyalty Islands,2012 04 30,-20.69,168.798
M 4.3 Alamagan Reg,2012 04 30,17.433,145.108
M 4.2 Southern Iran,2012 04 30,28.026,52.573
M 4.1 Dodecanese Islands,2012 04 30,36.032,25.017
M 4 Northern Iran,2012 04 30,35.38,53.25
M 4 Jujuy,2012 04 30,-23.708,-66.997
M 4 Oaxaca,2012 04 30,16.299,-94.752
M 4 Eastern Sichuan,2012 04 30,31.687,104.164
M 4 Tajikistan,2012 04 30,37.301,71.935
M 3.3 Dominican Republic Region,2012 04 30,19.35,-68.396
M 3.2 Oklahoma,2012 04 30,35.53,-96.76
M 3.1 Beaufort Sea,2012 04 30,72.249,-149.085
M 2.9 Andreanof Islands,2012 04 30,51.508,-175.901
M 2.8 Puerto Rico Region,2012 04 30,18.675,-65.399
M 2.7 Fox Islands,2012 04 30,52.33,-169.892
M None Near East Coast Of Honshu,2012 04 30,37.29,141.782
M 6 Offshore Chiapas,2012 05 01,14.376,-92.897
M 5.7 Guerrero,2012 05 01,18.251,-101.085
M 5.5 Off Coast Of Baja California Sur,2012 05 01,21.951,-108.44
M 5.4 Volcano Islands,2012 05 01,25.41,141.186
M 5.1 Sulawesi,2012 05 01,-2.657,121.882
M 5.1 Kermadec Islands Region,2012 05 01,-30.267,-175.874
M 4.9 South Of Fiji Islands,2012 05 01,-26.826,-177.174
M 4.9 South Of Tonga,2012 05 01,-24.881,-175.901
M 4.9 Near The Coast Of Western Turkey,2012 05 01,38.661,26.708
M 4.9 Kermadec Islands Region,2012 05 01,-31.247,-178.124
M 4.8 Java,2012 05 01,-7.697,106.479
M 4.8 Offshore Atacama,2012 05 01,-27.505,-71.04
M 4.8 Off Coast Of Chiapas,2012 05 01,14.164,-93.296
M 4.8 Offshore Coquimbo,2012 05 01,-30.812,-71.977
M 4.7 Andaman Islands,2012 05 01,10.037,93.633
M 4.6 Eastern New Guinea Reg.,2012 05 01,-6.025,147.179
M 4.6 Coquimbo,2012 05 01,-29.456,-70.77
M 4.6 Offshore Chiapas,2012 05 01,14.157,-93.065
M 4.5 South Of Fiji Islands,2012 05 01,-24.432,-179.97
M 4.5 Offshore Chiapas,2012 05 01,14.46,-93.169
M 4.5 Fiji Region,2012 05 01,-20.267,-177.643
M 4.5 Offshore Chiapas,2012 05 01,14.388,-93.017
M 4.5 Near N Coast Of Papua,2012 05 01,-2.775,139.213
M 4.5 South Of Alaska,2012 05 01,55.994,-153.286
M 4.5 Vancouver Island,2012 05 01,50.566,-130.339
M 4.5 Offshore Chiapas,2012 05 01,14.399,-92.967
M 4.4 Central East Pacific Rise,2012 05 01,-3.96,-103.366
M 4.4 Off Coast Of Baja California Sur,2012 05 01,21.858,-108.581
M 4.4 Kepulauan Babar,2012 05 01,-7.136,129.838
M 4.4 Northern Sumatra,2012 05 01,5.357,94.592
M 4.3 Off Coast Of Baja California Sur,2012 05 01,21.785,-108.461
M 4.3 Offshore Chiapas,2012 05 01,14.358,-93.027
M 4.3 Offshore Chiapas,2012 05 01,14.516,-92.997
M 4.3 Vanuatu,2012 05 01,-17.564,167.185
M 4.3 Bougainville Region,2012 05 01,-6.556,154.156
M 4.2 Near N Coast Of Papua,2012 05 01,-2.449,140.295
M 4.2 Offshore Guatemala,2012 05 01,13.714,-91.027
M 4.2 Veracruz,2012 05 01,17.529,-95.032
M 4.2 North Island Of New Zealand,2012 05 01,-37.646,176.489
M 4.2 Southwestern Siberia,2012 05 01,51.699,96.018
M 4.2 Assam,2012 05 01,26.252,92.274
M 4.2 Off W Coast Of Northern Sumatra,2012 05 01,3.784,92.778
M 4.1 Volcano Islands,2012 05 01,22.681,141.028
M 4 Oaxaca,2012 05 01,16.375,-95.847
M 4 Off Coast Of Baja California Sur,2012 05 01,21.817,-108.505
M 4 Northwestern Kashmir,2012 05 01,35.628,76.495
M 4 Off Coast Of Chiapas,2012 05 01,14.231,-93.29
M 3.7 Puerto Rico Region,2012 05 01,19.604,-66.098
M 3.3 Dominican Republic,2012 05 01,18.647,-68.62
M 3.1 Fox Islands,2012 05 01,53.384,-165.851
M 3.1 Central California,2012 05 01,37.064,-117.947
M 3 Virgin Islands Region,2012 05 01,18.851,-64.397
M 2.9 Puerto Rico Region,2012 05 01,19.236,-65.789
M 2.8 Southern Alaska,2012 05 01,60.008,-152.561
M 2.7 Alaska Peninsula,2012 05 01,58.496,-154.568
M 2.6 Central Alaska,2012 05 01,62.636,-149.454
M 2.6 Fox Islands,2012 05 01,53.856,-165.217
M 2.5 Kenai Peninsula,2012 05 01,59.08,-150.498
M 5.8 West Of Macquarie Island,2012 05 02,-54.565,143.836
M 5.5 Southeast Of Easter Island,2012 05 02,-35.884,-102.727
M 5.1 South Of Fiji Islands,2012 05 02,-24.331,-176.175
M 5 Nicobar Islands,2012 05 02,8.879,93.823
M 5 Northern Mid-atlantic Ridge,2012 05 02,23.352,-44.95
M 5 Tonga Region,2012 05 02,-23.551,-175.668
M 4.9 New Britain Region,2012 05 02,-5.404,152.023
M 4.9 South Of Fiji Islands,2012 05 02,-24.195,-176.176
M 4.7 South Of Kermadec Islands,2012 05 02,-33.303,-179.427
M 4.7 Kepulauan Sangihe,2012 05 02,3.313,125.771
M 4.7 Near East Coast Of Honshu,2012 05 02,36.936,141.744
M 4.7 Off W Coast Of Northern Sumatra,2012 05 02,1.99,92.316
M 4.7 Off East Coast Of Honshu,2012 05 02,39.938,143.608
M 4.6 South Of Fiji Islands,2012 05 02,-23.685,179.017
M 4.6 Nias Region,2012 05 02,1.083,97.164
M 4.5 Papua,2012 05 02,-3.111,136.08
M 4.5 New Britain Region,2012 05 02,-5.486,149.87
M 4.4 Bali Sea,2012 05 02,-7.996,116.759
M 4.4 Offshore Chiapas,2012 05 02,14.417,-93.1
M 4.4 Off W Coast Of Northern Sumatra,2012 05 02,2.73,91.29
M 4.4 Offshore Guatemala,2012 05 02,13.186,-90.888
M 4.3 Near The Coast Of Western Turkey,2012 05 02,38.613,26.694
M 4.3 Northern Iran,2012 05 02,36.522,55.597
M 4.3 Solomon Islands,2012 05 02,-9.375,158.762
M 4.2 Ontario,2012 05 02,51.912,-81.01
M 4.2 Ceram Sea,2012 05 02,-3.671,131.443
M 4.2 Off Coast Of Chiapas,2012 05 02,14.18,-93.38
M 4.2 Off Coast Of Chiapas,2012 05 02,13.983,-93.34
M 4.1 Offshore Oaxaca,2012 05 02,16.001,-98.551
M 4.1 Offshore Chiapas,2012 05 02,14.854,-92.897
M 4 Near The Coast Of Western Turkey,2012 05 02,38.647,26.632
M 4 North Island Of New Zealand,2012 05 02,-38.029,176.518
M 4 Antofagasta,2012 05 02,-24.723,-70.479
M 4 Near The Coast Of Western Turkey,2012 05 02,38.648,26.643
M 4 Vancouver Island,2012 05 02,50.458,-130.214
M 4 Near Coast Of Southern Peru,2012 05 02,-17.67,-71.43
M 3.8 Caucasus Region,2012 05 02,44.931,41.708
M 3.5 Puerto Rico Region,2012 05 02,19.299,-66.181
M 3.5 South Of Alaska,2012 05 02,55.915,-153.103
M 3.5 Central Alaska,2012 05 02,62.325,-151.462
M 3.4 Puerto Rico Region,2012 05 02,19.501,-66.079
M 3.4 Baja California,2012 05 02,32.427,-115.56
M 3.1 Puerto Rico Region,2012 05 02,19.33,-65.723
M 3.1 Dominican Republic Region,2012 05 02,19.055,-67.785
M 3 Wyoming,2012 05 02,41.44,-110.787
M 2.9 Offshore Northern California,2012 05 02,37.084,-122.354
M 2.8 Alaska Peninsula,2012 05 02,54.191,-162.445
M 2.8 Central California,2012 05 02,36.181,-120.292
M 2.7 Virgin Islands Region,2012 05 02,19.104,-64.428
M 2.4 Northern California,2012 05 02,38.442,-122.505
M 5.8 Central Turkey,2012 05 03,36.041,33.731
M 5.4 Off Coast Of Baja California Sur,2012 05 03,21.199,-108.815
M 5.3 New Britain Region,2012 05 03,-5.469,152.072
M 5.2 Iran-iraq Border Region,2012 05 03,32.814,47.712
M 5.2 Gansu-nei Mongol Bdr Reg,2012 05 03,40.525,98.572
M 5.2 Western Turkey,2012 05 03,39.084,29.125
M 5 Kuril Islands,2012 05 03,46.903,150.557
M 4.9 Andaman Islands,2012 05 03,10.1,93.101
M 4.9 Nicobar Islands,2012 05 03,8.929,93.903
M 4.9 Off W Coast Of Northern Sumatra,2012 05 03,2.659,94.529
M 4.8 South Of Fiji Islands,2012 05 03,-23.661,179.097
M 4.8 North Of Honduras,2012 05 03,17.162,-84.981
M 4.7 North Indian Ocean,2012 05 03,2.862,89.516
M 4.7 Hindu Kush Region,2012 05 03,36.347,70.711
M 4.7 Off Coast Of Chiapas,2012 05 03,13.947,-93.329
M 4.6 New Britain Region,2012 05 03,-5.24,151.847
M 4.6 Near N Coast Of New Guinea,2012 05 03,-4.822,144.993
M 4.6 Southern Greece,2012 05 03,37.785,21.076
M 4.5 Tarapaca,2012 05 03,-21.095,-68.723
M 4.4 Kepulauan Barat Daya,2012 05 03,-7.326,128.657
M 4.4 Kamchatka Peninsula,2012 05 03,55.437,160.278
M 4.4 North Indian Ocean,2012 05 03,2.147,89.712
M 4.3 Western Turkey,2012 05 03,39.074,29.079
M 4.3 Nias Region,2012 05 03,0.549,96.664
M 4.2 Off Coast Of Baja California Sur,2012 05 03,21.363,-108.579
M 4.2 Offshore Chiapas,2012 05 03,14.412,-92.895
M 4.1 Near The Coast Of Western Turkey,2012 05 03,38.604,26.687
M 4.1 Off Coast Of Baja California Sur,2012 05 03,21.253,-108.746
M 4.1 Off W Coast Of Northern Sumatra,2012 05 03,3.886,92.655
M 4.1 Western Turkey,2012 05 03,39.038,29.202
M 4.1 East Of Kuril Islands,2012 05 03,45.927,154.264
M 4 Western Turkey,2012 05 03,39.165,29.091
M 3.5 Andreanof Islands,2012 05 03,50.931,-179.514
M 3.2 Virgin Islands Region,2012 05 03,19.19,-64.578
M 3.1 Baja California,2012 05 03,31.241,-115.601
M 3 Alaska Peninsula,2012 05 03,54.517,-161.62
M 3 Southern Alaska,2012 05 03,61.596,-148.22
M 2.8 Fox Islands,2012 05 03,53.532,-165.454
M 2.7 Southern California,2012 05 03,33.753,-116.089
M 2.6 Southern Alaska,2012 05 03,60.056,-153.291
M 2.5 Andreanof Islands,2012 05 03,51.347,-178.581
M 5.1 North Indian Ocean,2012 05 04,2.001,89.719
M 4.9 South Of Fiji Islands,2012 05 04,-24.61,-177.098
M 4.7 South Of Kermadec Islands,2012 05 04,-32.377,-178.02
M 4.7 Vancouver Island,2012 05 04,50.769,-129.994
M 4.6 Hokkaido,2012 05 04,43.302,145.455
M 4.6 Banda Sea,2012 05 04,-6.862,130.28
M 4.5 New Britain Region,2012 05 04,-5.359,152.013
M 4.5 Near East Coast Of Honshu,2012 05 04,35.516,140.01
M 4.5 New Britain Region,2012 05 04,-5.198,151.993
M 4.5 Mid-indian Ridge,2012 05 04,-34.149,74.493
M 4.5 Arunachal Pradesh-assam,2012 05 04,27.298,95.372
M 4.5 Southern Mid-atlantic Ridge,2012 05 04,-43.036,-20.861
M 4.4 Western Turkey,2012 05 04,40.314,26.995
M 4.4 Eastern Honshu,2012 05 04,37.037,140.452
M 4.4 North Indian Ocean,2012 05 04,2.937,89.542
M 4.4 Samoa Islands Region,2012 05 04,-16.326,-170.129
M 4.3 Guatemala,2012 05 04,14.527,-91.224
M 4.3 North Of Svalbard,2012 05 04,83.022,-6.449
M 4.2 South Sandwich Islands Region,2012 05 04,-56.014,-27.453
M 4.2 North Island Of New Zealand,2012 05 04,-37.401,176.179
M 4.2 Kepulauan Kai,2012 05 04,-5.2,133.245
M 4.1 Western Turkey,2012 05 04,39.136,29.118
M 4.1 Offshore Guerrero,2012 05 04,16.44,-98.823
M 4 North Island Of New Zealand,2012 05 04,-37.511,176.514
M 3.8 Virgin Islands Region,2012 05 04,17.939,-64.98
M 3.3 Virgin Islands Region,2012 05 04,19.305,-64.687
M 3.1 Puerto Rico Region,2012 05 04,19.08,-67.709
M 3 Mona Passage,2012 05 04,18.202,-67.678
M 3 Alaska Peninsula,2012 05 04,57.396,-155.296
M 2.9 Central Alaska,2012 05 04,63.593,-148.916
M 2.8 Island Of Hawaii,2012 05 04,19.995,-155.797
M 2.8 Northern California,2012 05 04,38.819,-122.713
M 2.8 Baja California,2012 05 04,32.611,-115.722
M 2.7 Island Of Hawaii,2012 05 04,19.401,-155.274
M 2.7 Northern California,2012 05 04,40.777,-122.097
M 2.7 Dominican Republic Region,2012 05 04,18.304,-67.929
M 2.6 Andreanof Islands,2012 05 04,51.46,-177.298
M 2.6 Andreanof Islands,2012 05 04,50.424,-174.441
M 2.5 Andreanof Islands,2012 05 04,51.47,-178.217
M 5.7 Tonga,2012 05 05,-21.318,-174.086
M 5.2 Near East Coast Of Honshu,2012 05 05,38.215,141.671
M 4.9 Southeast Of Easter Island,2012 05 05,-41.217,-91.177
M 4.9 North Indian Ocean,2012 05 05,4.812,87.907
M 4.8 Mindanao,2012 05 05,5.774,126.392
M 4.7 Southeast Of Easter Island,2012 05 05,-41.325,-91.56
M 4.7 Off E. Coast Of N. Island,2012 05 05,-36.82,179.491
M 4.7 Northwest Of Kuril Islands,2012 05 05,47.202,149.575
M 4.7 Banda Sea,2012 05 05,-6.874,129.979
M 4.7 Eastern New Guinea Reg.,2012 05 05,-5.569,147.197
M 4.7 Near East Coast Of Honshu,2012 05 05,35.438,140.877
M 4.6 North Indian Ocean,2012 05 05,3.559,86.713
M 4.6 North Of Ascension Island,2012 05 05,-1.132,-13.874
M 4.6 Scotia Sea,2012 05 05,-60.483,-44.301
M 4.6 Guam Region,2012 05 05,12.092,144.385
M 4.6 La Rioja,2012 05 05,-28.842,-68.911
M 4.5 Adriatic Sea,2012 05 05,40.2,19.5
M 4.4 Iraq,2012 05 05,35.088,44.096
M 4.4 Molucca Sea,2012 05 05,2.113,126.223
M 4.4 Southern Qinghai,2012 05 05,33.208,95.536
M 4.4 Near East Coast Of Honshu,2012 05 05,35.407,140.773
M 4.4 Offshore Tarapaca,2012 05 05,-19.692,-70.211
M 4.4 San Juan,2012 05 05,-31.508,-68.977
M 4.3 Near N Coast Of Papua,2012 05 05,-0.829,133.275
M 4.3 Celebes Sea,2012 05 05,3.708,124.748
M 4.2 Banda Sea,2012 05 05,-6.364,124.966
M 4.2 Northern Mid-atlantic Ridge,2012 05 05,43.834,-28.486
M 4.2 Offshore Chiapas,2012 05 05,14.197,-93.065
M 4.2 Bering Strait,2012 05 05,67.719,-167.111
M 4.2 Northern Iran,2012 05 05,36.165,53.109
M 4.2 Northern California,2012 05 05,38.796,-122.76
M 4.2 Off W Coast Of Northern Sumatra,2012 05 05,2.072,93.085
M 4.1 Oaxaca,2012 05 05,16.354,-97.126
M 4.1 Kepulauan Sangihe,2012 05 05,4.822,125.849
M 4.1 Cook Strait,2012 05 05,-41.379,174.686
M 4 Eastern Sichuan,2012 05 05,31.21,103.731
M 3.4 Virgin Islands Region,2012 05 05,19.228,-64.712
M 3.2 Virgin Islands Region,2012 05 05,19.315,-64.689
M 3.2 Andreanof Islands,2012 05 05,51.706,-179.247
M 3.2 Virgin Islands Region,2012 05 05,19.322,-64.721
M 3.2 Dominican Republic Region,2012 05 05,19.531,-68.333
M 3.2 Dominican Republic Region,2012 05 05,18.819,-68.467
M 3 Virgin Islands Region,2012 05 05,18.597,-65.01
M 3 Virgin Islands Region,2012 05 05,18.171,-64.701
M 3 Central Alaska,2012 05 05,63.215,-150.587
M 3 Nevada,2012 05 05,40.886,-118.857
M 2.9 Fox Islands,2012 05 05,52.034,-171.71
M 2.8 Kodiak Island Region,2012 05 05,56.256,-151.945
M 2.7 Central California,2012 05 05,35.995,-117.871
M 2.7 Chukchi Sea,2012 05 05,68.006,-168.119
M 2.6 Virgin Islands Region,2012 05 05,18.57,-65.031
M 2.6 Central Alaska,2012 05 05,62.357,-151.2
M 2.5 Kodiak Island Region,2012 05 05,58.99,-153.215
M 5.6 Central Peru,2012 05 06,-13.809,-75.752
M 4.9 Northern Mid-atlantic Ridge,2012 05 06,12.704,-44.528
M 4.7 Southeast Of Easter Island,2012 05 06,-35.919,-99.224
M 4.7 Kuril Islands,2012 05 06,45.174,149.358
M 4.6 Off East Coast Of Kamchatka,2012 05 06,55.217,163.974
M 4.6 Off W Coast Of Northern Sumatra,2012 05 06,4.017,92.682
M 4.6 Molucca Sea,2012 05 06,2.078,126.114
M 4.5 Chagos Archipelago Region,2012 05 06,-6.87,71.907
M 4.5 Santa Cruz Islands,2012 05 06,-11.779,166.362
M 4.5 Near East Coast Of Honshu,2012 05 06,36.844,141.416
M 4.5 Near East Coast Of Honshu,2012 05 06,38.462,142.096
M 4.4 Near Coast Of Central Peru,2012 05 06,-10.677,-78.23
M 4.4 Simeulue,2012 05 06,2.167,96.524
M 4.4 Oruro,2012 05 06,-17.88,-67.019
M 4.3 Kermadec Islands Region,2012 05 06,-31.582,-179.153
M 4.3 Off W Coast Of Northern Sumatra,2012 05 06,2.865,93.301
M 4.3 Kepulauan Batu,2012 05 06,-0.55,98.639
M 4.2 Off W. Coast Of S. Island,2012 05 06,-42.997,170.796
M 4.2 North Island Of New Zealand,2012 05 06,-38.587,175.355
M 4.2 Eastern New Guinea Reg.,2012 05 06,-6.906,146.538
M 4.2 Near East Coast Of Honshu,2012 05 06,36.812,141.154
M 4.2 North Indian Ocean,2012 05 06,2.39,89.651
M 4.1 Banda Sea,2012 05 06,-6.675,130.108
M 4 Kermadec Islands Region,2012 05 06,-31.005,-177.942
M 4 Offshore Tarapaca,2012 05 06,-20.492,-70.542
